                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                  1.316,                0.92311,                 1.2363,                0.65069,                0.61995,                0.65221,                 0.3093,                 1.8417,                 1.2721,                 1.5952,             0.00039613,             0.00039613,             0.00039613
                     71,                 1.2993,                0.91686,                 1.2284,                0.66594,                0.61263,                0.65112,                0.30987,                 1.8546,                 1.2714,                  1.613,             0.00038375,             0.00038375,             0.00038375
                     72,                 1.3053,                0.91532,                 1.2282,                0.66783,                0.59267,                 0.6394,                0.30479,                 1.8471,                 1.3023,                 1.6052,             0.00037138,             0.00037138,             0.00037138
                     73,                 1.2846,                0.88642,                  1.216,                0.63927,                0.61672,                0.64085,                0.31119,                 1.8678,                 1.2964,                 1.6264,               0.000359,               0.000359,               0.000359
                     74,                 1.2867,                0.89455,                 1.2182,                0.63296,                0.63228,                0.64298,                0.31017,                 1.8536,                  1.291,                  1.598,             0.00034663,             0.00034663,             0.00034663
                     75,                 1.2781,                0.88656,                 1.2133,                0.65253,                0.63045,                0.65143,                0.31164,                 1.8622,                  1.276,                  1.611,             0.00033425,             0.00033425,             0.00033425
                     76,                 1.2647,                0.87589,                 1.2066,                0.65107,                0.62187,                0.64137,                0.30754,                 1.8747,                 1.2886,                 1.6231,             0.00032188,             0.00032188,             0.00032188
                     77,                 1.2663,                 0.8698,                 1.2033,                0.65026,                0.62627,                0.65136,                0.31052,                 1.8677,                 1.2869,                 1.6317,              0.0003095,              0.0003095,              0.0003095
                     78,                 1.2585,                0.86312,                 1.2054,                0.67297,                0.60907,                0.64489,                 0.3121,                 1.8865,                 1.2999,                  1.645,             0.00029713,             0.00029713,             0.00029713
                     79,                 1.2496,                0.85151,                 1.1935,                0.68856,                0.62135,                   0.66,                0.31679,                 1.8641,                 1.2721,                 1.6187,             0.00028475,             0.00028475,             0.00028475
                     80,                 1.2379,                0.84392,                 1.1853,                0.67297,                0.62157,                0.65552,                0.31654,                 1.8598,                 1.2642,                 1.6158,             0.00027237,             0.00027237,             0.00027237
                     81,                 1.2448,                0.85238,                 1.1911,                0.67456,                0.63161,                0.66159,                 0.3182,                  1.869,                 1.2527,                 1.6241,                0.00026,                0.00026,                0.00026
                     82,                 1.2274,                0.83609,                 1.1828,                0.68951,                0.60215,                0.65085,                0.31416,                 1.8747,                 1.2779,                 1.6347,             0.00024762,             0.00024762,             0.00024762
                     83,                 1.2276,                0.84119,                 1.1829,                0.66672,                0.61047,                 0.6496,                0.31501,                 1.8703,                 1.2685,                 1.6261,             0.00023525,             0.00023525,             0.00023525
                     84,                 1.2192,                  0.835,                 1.1743,                0.68339,                0.61082,                0.64936,                0.30957,                 1.8795,                 1.2589,                 1.6436,             0.00022288,             0.00022288,             0.00022288
                     85,                  1.207,                0.83362,                 1.1746,                0.64852,                0.62526,                0.65268,                0.31398,                 1.8803,                 1.2622,                  1.639,              0.0002105,              0.0002105,              0.0002105
                     86,                 1.1943,                0.80148,                 1.1587,                0.67033,                0.61871,                0.64918,                0.31522,                 1.8727,                 1.2575,                 1.6429,             0.00019813,             0.00019813,             0.00019813
                     87,                 1.2023,                0.81241,                 1.1678,                0.68068,                0.62264,                0.64776,                0.31179,                 1.8704,                 1.2641,                 1.6323,             0.00018575,             0.00018575,             0.00018575
                     88,                 1.1858,                0.80139,                 1.1549,                0.65396,                0.61114,                0.64282,                0.31175,                 1.8799,                 1.2795,                 1.6364,             0.00017338,             0.00017338,             0.00017338
                     89,                 1.1848,                0.79784,                 1.1575,                0.66052,                0.63644,                0.65065,                0.31325,                 1.8704,                 1.2749,                 1.6314,               0.000161,               0.000161,               0.000161
                     90,                 1.1783,                0.79368,                 1.1507,                0.66293,                0.61746,                0.65016,                0.31076,                 1.8833,                 1.2633,                 1.6413,             0.00014862,             0.00014862,             0.00014862
                     91,                 1.1407,                0.70202,                 1.1456,                0.65893,                0.62329,                0.64452,                0.30446,                 1.8843,                 1.2828,                 1.6408,             0.00013625,             0.00013625,             0.00013625
                     92,                 1.1076,                0.66928,                 1.1247,                0.65639,                0.62454,                0.64301,                0.30998,                 1.8737,                 1.2732,                  1.635,             0.00012387,             0.00012387,             0.00012387
                     93,                 1.0945,                 0.6613,                 1.1162,                0.66333,                0.62789,                0.63597,                 0.3068,                 1.8904,                 1.2737,                 1.6565,              0.0001115,              0.0001115,              0.0001115
                     94,                 1.0999,                0.66385,                 1.1275,                0.66159,                0.62773,                0.64753,                0.30959,                 1.8886,                 1.2873,                 1.6573,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 1.0826,                0.65503,                 1.1142,                0.70569,                0.59454,                 0.6494,                0.31167,                 1.8836,                 1.2699,                 1.6591,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 1.0739,                0.64332,                 1.1087,                0.68606,                0.62318,                0.65487,                0.31217,                 1.8874,                  1.277,                 1.6592,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 1.0502,                0.63206,                 1.0987,                0.68798,                0.61709,                0.65321,                0.31324,                 1.8898,                 1.2821,                 1.6543,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                 1.0652,                0.63329,                 1.1007,                0.68979,                0.61964,                0.65105,                0.31073,                 1.8941,                 1.2839,                 1.6554,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                  1.057,                0.62961,                 1.0989,                0.69381,                0.62035,                0.65007,                0.31168,                 1.8975,                 1.2861,                 1.6586,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 1.0435,                0.61766,                 1.0932,                0.70304,                 0.6189,                0.65096,                0.31043,                 1.9007,                 1.2842,                 1.6646,             2.4875e-05,             2.4875e-05,             2.4875e-05
