                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                 1.3904,                 1.0466,                 1.2793,                0.63619,                 0.5788,                0.60494,                0.29177,                 1.8683,                 1.3579,                 1.5934,             0.00028475,             0.00028475,             0.00028475
                     80,                 1.3732,                 1.0271,                 1.2707,                 0.5902,                0.58842,                0.60742,                0.29019,                 1.8666,                 1.3498,                 1.6031,             0.00027237,             0.00027237,             0.00027237
                     81,                 1.3757,                  1.025,                 1.2698,                0.65244,                0.57186,                 0.6158,                0.29378,                 1.8636,                 1.3209,                 1.5983,                0.00026,                0.00026,                0.00026
                     82,                 1.3594,                 1.0103,                 1.2638,                0.62531,                0.59396,                0.61883,                0.29378,                 1.8688,                 1.3288,                 1.6021,             0.00024762,             0.00024762,             0.00024762
                     83,                 1.3623,                 1.0173,                 1.2673,                0.66391,                 0.5753,                0.61848,                0.29346,                 1.8624,                 1.3389,                  1.602,             0.00023525,             0.00023525,             0.00023525
                     84,                 1.3619,                 1.0086,                 1.2607,                0.63172,                0.60072,                0.62067,                0.29425,                 1.8646,                 1.3345,                 1.6076,             0.00022288,             0.00022288,             0.00022288
                     85,                 1.3517,                 1.0116,                 1.2659,                0.65089,                0.58782,                 0.6144,                0.29209,                 1.8637,                 1.3361,                 1.6048,              0.0002105,              0.0002105,              0.0002105
                     86,                 1.3436,                 0.9896,                 1.2508,                 0.6373,                0.58813,                0.61118,                0.29308,                 1.8626,                 1.3427,                  1.598,             0.00019813,             0.00019813,             0.00019813
                     87,                 1.3353,                 0.9867,                 1.2479,                0.65463,                0.59318,                0.61956,                0.29463,                 1.8656,                 1.3331,                 1.6015,             0.00018575,             0.00018575,             0.00018575
                     88,                   1.32,                0.98385,                 1.2373,                0.65405,                0.60376,                0.62349,                0.29429,                 1.8698,                 1.3351,                 1.6105,             0.00017338,             0.00017338,             0.00017338
