                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 1.3545,                 0.9386,                 1.2227,                0.69252,                 0.6042,                0.65274,                0.30863,                 1.8134,                 1.2699,                 1.5031,             0.00049513,             0.00049513,             0.00049513
                     63,                 1.3358,                0.93391,                 1.2074,                0.64471,                0.63021,                0.64095,                0.30704,                  1.823,                 1.2749,                 1.5263,             0.00048275,             0.00048275,             0.00048275
                     64,                 1.3237,                0.91246,                 1.2038,                0.69015,                0.59492,                0.64249,                 0.3064,                 1.8204,                 1.2816,                 1.5549,             0.00047038,             0.00047038,             0.00047038
                     65,                 1.3182,                0.90355,                 1.2029,                0.66964,                0.60109,                0.63707,                0.30511,                 1.8346,                 1.2777,                 1.5484,               0.000458,               0.000458,               0.000458
                     66,                 1.3122,                0.90207,                 1.1942,                0.67019,                0.61059,                0.64041,                0.30744,                 1.8221,                 1.2931,                 1.5294,             0.00044563,             0.00044563,             0.00044563
                     67,                 1.3021,                0.89478,                 1.1911,                0.66669,                0.63879,                0.64951,                0.30549,                 1.8493,                 1.2488,                 1.5542,             0.00043325,             0.00043325,             0.00043325
                     68,                  1.281,                0.88108,                 1.1787,                0.67158,                0.62543,                0.64197,                0.31029,                 1.8268,                 1.2652,                 1.5343,             0.00042087,             0.00042087,             0.00042087
                     69,                 1.2844,                0.86445,                 1.1776,                0.64804,                0.62311,                0.63085,                0.30357,                 1.8477,                 1.2692,                 1.5437,              0.0004085,              0.0004085,              0.0004085
                     70,                 1.2844,                0.87065,                 1.1765,                0.65473,                0.61982,                0.64343,                0.31171,                 1.8475,                 1.2505,                 1.5434,             0.00039613,             0.00039613,             0.00039613
                     71,                   1.27,                0.86199,                 1.1721,                0.60928,                0.64696,                0.64356,                0.30439,                 1.8506,                 1.2648,                 1.5665,             0.00038375,             0.00038375,             0.00038375
                     72,                  1.266,                0.85592,                 1.1676,                 0.6504,                0.62581,                0.64158,                0.30468,                  1.828,                 1.2693,                  1.532,             0.00037138,             0.00037138,             0.00037138
                     73,                  1.259,                0.85383,                 1.1634,                 0.6083,                0.64415,                0.64274,                0.30955,                 1.8313,                 1.2639,                 1.5311,               0.000359,               0.000359,               0.000359
                     74,                  1.261,                  0.847,                 1.1664,                0.67047,                0.60649,                0.63259,                0.30905,                 1.8432,                 1.2727,                 1.5533,             0.00034663,             0.00034663,             0.00034663
                     75,                 1.2443,                0.83403,                 1.1579,                0.62398,                0.63356,                0.62884,                0.30275,                 1.8262,                 1.2954,                 1.5395,             0.00033425,             0.00033425,             0.00033425
                     76,                  1.247,                0.83851,                 1.1556,                0.67272,                0.59337,                0.63622,                0.30583,                 1.8383,                 1.2725,                 1.5594,             0.00032188,             0.00032188,             0.00032188
                     77,                 1.2345,                0.82246,                 1.1508,                0.68445,                0.59383,                0.63432,                0.30435,                 1.8448,                  1.276,                 1.5733,              0.0003095,              0.0003095,              0.0003095
                     78,                 1.2389,                0.83539,                 1.1594,                 0.6732,                0.59789,                 0.6236,                0.30461,                  1.837,                 1.2619,                 1.5644,             0.00029713,             0.00029713,             0.00029713
                     79,                 1.2208,                0.81451,                 1.1439,                0.66202,                0.62744,                0.63264,                0.30988,                 1.8306,                  1.255,                 1.5637,             0.00028475,             0.00028475,             0.00028475
                     80,                 1.2076,                0.80504,                 1.1363,                0.69226,                0.59974,                0.63508,                 0.3083,                 1.8484,                 1.2672,                 1.5772,             0.00027237,             0.00027237,             0.00027237
                     81,                 1.2071,                0.80582,                 1.1372,                0.65046,                 0.6284,                0.62939,                0.30573,                 1.8445,                 1.2657,                 1.5732,                0.00026,                0.00026,                0.00026
                     82,                 1.2011,                0.79784,                 1.1336,                0.67717,                 0.6181,                0.63809,                0.31054,                 1.8465,                 1.2593,                 1.5737,             0.00024762,             0.00024762,             0.00024762
                     83,                 1.1919,                0.79273,                 1.1299,                0.64963,                0.61715,                0.63416,                0.31086,                 1.8356,                 1.2553,                 1.5696,             0.00023525,             0.00023525,             0.00023525
                     84,                 1.1827,                0.78037,                 1.1206,                0.66927,                0.62042,                0.64174,                0.30562,                  1.859,                 1.2535,                 1.5785,             0.00022288,             0.00022288,             0.00022288
                     85,                 1.1783,                0.78366,                  1.123,                0.67643,                0.63004,                0.64904,                0.31063,                 1.8473,                 1.2568,                 1.5798,              0.0002105,              0.0002105,              0.0002105
                     86,                 1.1745,                 0.7686,                 1.1131,                 0.6488,                0.64693,                0.64196,                0.30942,                 1.8538,                 1.2669,                 1.5873,             0.00019813,             0.00019813,             0.00019813
                     87,                 1.1685,                0.77366,                 1.1184,                0.65076,                0.62794,                0.64255,                0.31228,                 1.8491,                 1.2649,                 1.5784,             0.00018575,             0.00018575,             0.00018575
                     88,                 1.1575,                0.76947,                 1.1147,                0.68153,                0.60928,                0.64516,                0.31221,                 1.8525,                 1.2502,                 1.5853,             0.00017338,             0.00017338,             0.00017338
                     89,                 1.1547,                0.76331,                 1.1114,                0.67161,                  0.618,                0.64662,                0.31312,                 1.8502,                 1.2514,                 1.5721,               0.000161,               0.000161,               0.000161
                     90,                 1.1461,                0.75106,                 1.1046,                 0.6672,                0.61646,                0.64097,                0.30925,                 1.8469,                 1.2509,                 1.5745,             0.00014862,             0.00014862,             0.00014862
                     91,                 1.1084,                 0.6576,                  1.092,                0.66702,                0.63081,                0.62928,                0.30712,                 1.8451,                 1.2996,                 1.5791,             0.00013625,             0.00013625,             0.00013625
                     92,                 1.0703,                0.62943,                 1.0766,                0.67936,                0.61435,                0.63367,                0.30859,                 1.8509,                 1.3002,                 1.5831,             0.00012387,             0.00012387,             0.00012387
                     93,                 1.0599,                0.62368,                 1.0708,                0.68985,                0.61284,                0.64463,                0.31072,                 1.8542,                 1.2984,                 1.5862,              0.0001115,              0.0001115,              0.0001115
                     94,                 1.0585,                0.62263,                 1.0734,                0.67716,                0.61605,                0.64637,                 0.3126,                 1.8497,                 1.3032,                 1.5845,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 1.0425,                0.61406,                 1.0625,                0.67973,                0.60943,                0.63592,                0.31056,                  1.858,                 1.2948,                 1.6009,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 1.0373,                0.60573,                 1.0609,                0.68122,                0.60759,                0.64084,                0.31395,                 1.8667,                 1.2935,                 1.6046,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 1.0261,                 0.6011,                 1.0574,                 0.6923,                0.60402,                 0.6454,                0.31336,                 1.8677,                 1.2931,                 1.6074,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                 1.0274,                 0.5991,                 1.0553,                0.66768,                 0.6409,                0.64872,                0.31483,                 1.8685,                 1.2878,                 1.6107,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                 1.0226,                0.59481,                 1.0555,                0.71121,                0.60433,                0.64935,                0.31313,                 1.8676,                 1.2859,                 1.6127,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 1.0123,                0.59153,                 1.0496,                0.68365,                0.62368,                0.64359,                0.31199,                 1.8702,                  1.289,                 1.6127,             2.4875e-05,             2.4875e-05,             2.4875e-05
