                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                 1.2357,                0.84024,                 1.1799,                0.68684,                0.65337,                0.66214,                0.30891,                 1.8591,                 1.2719,                 1.6099,             0.00027237,             0.00027237,             0.00027237
                     81,                 1.2478,                0.85327,                 1.1859,                0.71815,                0.63677,                0.66013,                0.30737,                 1.8502,                 1.2527,                 1.5975,                0.00026,                0.00026,                0.00026
                     82,                 1.2361,                0.84164,                 1.1806,                0.69334,                0.63842,                0.66592,                 0.3113,                 1.8533,                 1.2478,                 1.6041,             0.00024762,             0.00024762,             0.00024762
                     83,                 1.2347,                0.84344,                 1.1813,                0.69982,                0.63867,                0.66494,                0.31059,                 1.8588,                 1.2518,                 1.6064,             0.00023525,             0.00023525,             0.00023525
                     84,                 1.2301,                0.83395,                 1.1722,                 0.7043,                0.62872,                0.66889,                0.30968,                 1.8502,                  1.254,                 1.6127,             0.00022288,             0.00022288,             0.00022288
                     85,                  1.207,                0.82747,                 1.1707,                0.70403,                0.63364,                0.66199,                0.31203,                 1.8602,                 1.2523,                 1.6201,              0.0002105,              0.0002105,              0.0002105
                     86,                 1.2122,                0.81731,                 1.1618,                0.65032,                0.67653,                0.66633,                0.31058,                 1.8598,                 1.2462,                 1.6218,             0.00019813,             0.00019813,             0.00019813
                     87,                 1.2015,                0.80525,                  1.162,                0.67661,                0.64363,                0.65942,                0.30885,                 1.8624,                 1.2462,                 1.6173,             0.00018575,             0.00018575,             0.00018575
                     88,                 1.1967,                  0.815,                 1.1563,                0.67042,                 0.6413,                0.66004,                0.31152,                 1.8499,                 1.2333,                 1.6091,             0.00017338,             0.00017338,             0.00017338
                     89,                 1.1899,                0.80464,                 1.1548,                0.65914,                0.66877,                0.66484,                0.31072,                 1.8603,                  1.231,                 1.6236,               0.000161,               0.000161,               0.000161
                     90,                 1.1805,                0.79141,                 1.1437,                0.65489,                0.67188,                0.67135,                0.31333,                 1.8658,                 1.2445,                 1.6282,             0.00014862,             0.00014862,             0.00014862
                     91,                 1.1538,                0.70684,                 1.1384,                0.70239,                0.63171,                  0.665,                0.31224,                 1.8812,                 1.2493,                 1.6333,             0.00013625,             0.00013625,             0.00013625
                     92,                 1.1063,                0.67116,                  1.117,                0.66033,                 0.6427,                0.65582,                0.30673,                 1.8846,                 1.2702,                 1.6379,             0.00012387,             0.00012387,             0.00012387
                     93,                 1.1043,                0.65965,                 1.1134,                0.64942,                0.65287,                0.65938,                0.30763,                 1.8797,                 1.2738,                 1.6441,              0.0001115,              0.0001115,              0.0001115
                     94,                  1.102,                0.66359,                 1.1175,                0.65028,                0.66257,                0.66434,                0.31518,                  1.868,                 1.2643,                 1.6425,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 1.0824,                0.64885,                 1.1055,                0.67746,                0.64881,                0.66386,                0.31231,                 1.8785,                 1.2691,                 1.6541,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 1.0809,                0.63821,                 1.1051,                0.68796,                0.65311,                0.66422,                0.31274,                 1.8789,                 1.2608,                 1.6547,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 1.0709,                0.64108,                 1.0989,                0.68119,                0.66794,                0.67438,                0.31437,                 1.8807,                 1.2586,                 1.6527,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                 1.0564,                0.63058,                 1.0925,                0.67918,                0.67189,                0.67099,                0.31183,                 1.8794,                  1.257,                 1.6543,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                 1.0598,                0.62898,                 1.0971,                0.66218,                0.68082,                0.67206,                0.31366,                 1.8758,                 1.2527,                 1.6534,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 1.0465,                0.61763,                 1.0877,                0.68359,                 0.6619,                0.67273,                0.31597,                 1.8776,                 1.2593,                 1.6539,             2.4875e-05,             2.4875e-05,             2.4875e-05
