                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                  1.231,                0.83677,                 1.1745,                0.67979,                0.60085,                0.63796,                0.30419,                  1.875,                 1.3065,                 1.6296,             0.00022288,             0.00022288,             0.00022288
                     85,                 1.2088,                0.82823,                 1.1673,                0.64405,                0.60025,                0.62603,                0.30025,                 1.8799,                 1.3098,                 1.6425,              0.0002105,              0.0002105,              0.0002105
                     86,                 1.2028,                0.81068,                 1.1587,                0.63603,                 0.6223,                0.63227,                0.30101,                 1.8869,                 1.3073,                 1.6545,             0.00019813,             0.00019813,             0.00019813
                     87,                  1.205,                0.81924,                 1.1629,                0.63755,                0.61774,                0.63053,                0.30127,                 1.8769,                 1.3075,                 1.6382,             0.00018575,             0.00018575,             0.00018575
                     88,                 1.1946,                0.80757,                 1.1577,                0.64414,                0.61905,                0.63394,                 0.3061,                 1.8788,                  1.313,                 1.6401,             0.00017338,             0.00017338,             0.00017338
                     89,                 1.1889,                0.80079,                 1.1549,                0.67412,                  0.602,                0.63758,                0.30747,                 1.8824,                 1.2977,                 1.6466,               0.000161,               0.000161,               0.000161
                     90,                 1.1766,                0.78543,                 1.1453,                0.67622,                 0.5968,                0.63092,                0.30598,                  1.877,                 1.2963,                 1.6486,             0.00014862,             0.00014862,             0.00014862
                     91,                 1.1439,                0.70155,                  1.139,                0.65838,                0.60973,                0.61969,                 0.3011,                 1.8834,                 1.3183,                 1.6544,             0.00013625,             0.00013625,             0.00013625
                     92,                 1.1273,                0.68011,                 1.1263,                 0.6666,                0.59209,                0.62308,                0.30479,                 1.8823,                 1.3104,                 1.6503,             0.00012387,             0.00012387,             0.00012387
                     93,                 1.1019,                0.66361,                 1.1149,                0.64702,                 0.6236,                0.63008,                0.30518,                 1.8672,                 1.3166,                  1.649,              0.0001115,              0.0001115,              0.0001115
                     94,                 1.0889,                 0.6545,                 1.1142,                0.65216,                0.62544,                0.62504,                0.30431,                 1.8759,                 1.3095,                 1.6576,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 1.0921,                0.65655,                 1.1101,                0.66676,                 0.6157,                0.63508,                0.30411,                 1.8785,                 1.3149,                 1.6649,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 1.0722,                0.63752,                 1.0987,                0.66944,                0.60499,                0.63102,                0.30474,                 1.8828,                 1.3084,                 1.6674,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 1.0635,                0.63615,                 1.0961,                0.66885,                0.61517,                0.63465,                0.30593,                 1.8806,                 1.3056,                 1.6702,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                   1.07,                0.63141,                 1.0997,                0.68779,                0.61864,                0.63289,                0.30757,                  1.881,                 1.2933,                 1.6669,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                 1.0649,                0.62983,                 1.1002,                0.67003,                0.61236,                0.63342,                0.30901,                 1.8818,                 1.3064,                 1.6679,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 1.0531,                0.62643,                 1.0922,                0.65383,                0.61605,                0.63285,                0.30691,                  1.883,                 1.2979,                 1.6749,             2.4875e-05,             2.4875e-05,             2.4875e-05
